INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,NAME,AGENCY_ID,Day
2013-08-11,5.0,69061689,Simple Assault,9040,Sunday
2013-09-25,6.0,69062641,Theft From Building,9040,Wednesday
2013-10-23,18.0,69063516,Theft From Building,9040,Wednesday
2013-02-10,2.0,69057158,Simple Assault,9040,Sunday
2013-07-29,8.0,69060863,Simple Assault,9040,Monday
2013-08-25,15.0,69061729,Theft From Building,9040,Sunday
2013-10-18,17.0,69063510,Theft From Building,9040,Friday
2013-10-25,16.0,69063618,Theft From Building,9040,Friday
2013-11-08,22.0,69063570,Simple Assault,9040,Friday
2013-11-15,12.0,69063590,Destruction/Damage/Vandalism of Property,9040,Friday
2013-11-22,14.0,69063614,Theft From Building,9040,Friday
2013-01-03,15.0,69056256,Theft From Building,9040,Thursday
2013-03-03,9.0,69058044,Theft From Building,9040,Sunday
2013-03-14,9.0,69058066,Theft From Building,9040,Thursday
2013-03-17,0.0,69058074,Drug/Narcotic Violations,9040,Sunday
2013-06-27,7.0,69060830,Theft From Building,9040,Thursday
2013-08-30,17.0,69061794,Theft From Building,9040,Friday
2013-09-09,18.0,69061786,Intimidation,9040,Monday
2013-11-08,14.0,69063566,Theft From Building,9040,Friday
2013-02-15,16.0,69057178,Drug/Narcotic Violations,9040,Friday
2013-05-19,11.0,69059898,Theft From Building,9040,Sunday
2013-01-02,9.0,69056249,Theft From Building,9040,Wednesday
2013-02-27,16.0,69057225,Destruction/Damage/Vandalism of Property,9040,Wednesday
2013-05-13,15.0,69059969,Shoplifting,9040,Monday
2013-09-05,13.0,69061759,Theft From Building,9040,Thursday
2013-12-20,6.0,69064466,Fondling,9040,Friday
2013-12-04,19.0,69064424,Theft From Building,9040,Wednesday
2013-01-29,23.0,69057122,Theft From Building,9040,Tuesday
2013-05-14,7.0,69059893,Theft From Building,9040,Tuesday
2013-07-18,17.0,69060840,Theft From Motor Vehicle,9040,Thursday
2013-08-16,18.0,69061714,Theft From Building,9040,Friday
2013-08-26,16.0,69061726,Theft From Building,9040,Monday
2013-08-26,21.0,69061727,Theft From Building,9040,Monday
2013-01-31,21.0,69057131,Theft From Building,9040,Thursday
2013-01-20,22.0,69056308,Theft From Building,9040,Sunday
2013-05-22,7.0,69059907,Theft From Building,9040,Wednesday
2013-06-25,0.0,69059978,Drug/Narcotic Violations,9040,Tuesday
2013-07-15,12.0,69060814,Fondling,9040,Monday
2013-09-21,9.0,69062621,Shoplifting,9040,Saturday
2013-10-20,16.0,69063557,All Other Larceny,9040,Sunday
2013-11-03,0.0,69063549,Drug/Narcotic Violations,9040,Sunday
2013-01-04,15.0,69056250,Destruction/Damage/Vandalism of Property,9040,Friday
2013-01-17,19.0,69056294,Simple Assault,9040,Thursday
2013-01-18,7.0,69056298,Theft From Building,9040,Friday
2013-07-30,9.0,69064468,Theft From Building,9040,Tuesday
2013-10-27,21.0,69063529,Stolen Property Offenses,9040,Sunday
2013-11-15,16.0,69063588,Theft From Motor Vehicle,9040,Friday
2013-03-21,8.0,69058089,Theft From Building,9040,Thursday
2013-03-26,17.0,69058117,Theft From Building,9040,Tuesday
2013-06-15,0.0,69061749,All Other Larceny,9040,Saturday
2013-06-22,1.0,69060776,Theft From Motor Vehicle,9040,Saturday
2013-03-02,11.0,69057241,Aggravated Assault,9040,Saturday
2013-03-26,8.0,69058144,Theft From Building,9040,Tuesday
2013-09-27,17.0,69062650,All Other Larceny,9040,Friday
2013-11-13,15.0,69063591,Theft From Building,9040,Wednesday
2013-12-11,14.0,69064469,Theft From Building,9040,Wednesday
2013-07-30,9.0,69060867,Theft From Building,9040,Tuesday
2013-08-31,11.0,69061753,Theft From Building,9040,Saturday
2013-11-30,12.0,69064411,Theft From Motor Vehicle,9040,Saturday
2013-03-22,14.0,69058094,Theft From Building,9040,Friday
2013-07-22,5.0,69060828,Aggravated Assault,9040,Monday
2013-12-29,4.0,69064478,Drug/Narcotic Violations,9040,Sunday
2013-01-22,20.0,69056318,Theft From Building,9040,Tuesday
2013-08-31,0.0,69061739,Aggravated Assault,9040,Saturday
2013-10-02,10.0,69063522,All Other Larceny,9040,Wednesday
2013-01-16,13.0,69056292,Theft From Building,9040,Wednesday
2013-01-19,22.0,69056304,Drug/Narcotic Violations,9040,Saturday
2013-04-16,16.0,69059015,Destruction/Damage/Vandalism of Property,9040,Tuesday
2013-04-24,7.0,69059875,All Other Larceny,9040,Wednesday
2013-08-14,14.0,69061698,Shoplifting,9040,Wednesday
2013-08-21,17.0,69061717,Burglary/Breaking & Entering,9040,Wednesday
2013-08-21,17.0,69061717,Drug/Narcotic Violations,9040,Wednesday
2013-08-30,1.0,69061735,Robbery,9040,Friday
2013-08-30,1.0,69061735,Destruction/Damage/Vandalism of Property,9040,Friday
2013-12-06,16.0,69064479,Theft From Building,9040,Friday
2013-04-06,15.0,69058953,Drug/Narcotic Violations,9040,Saturday
2013-04-06,16.0,69058955,Drug/Narcotic Violations,9040,Saturday
2013-05-25,9.0,69059913,All Other Larceny,9040,Saturday
2013-07-08,2.0,69060791,Theft From Building,9040,Monday
2013-12-20,12.0,69064497,All Other Larceny,9040,Friday
2013-04-20,20.0,69059032,Theft From Building,9040,Saturday
2013-05-07,13.0,69059876,Theft From Building,9040,Tuesday
2013-08-12,12.0,69061694,Theft From Building,9040,Monday
2013-08-17,4.0,69061704,Theft From Motor Vehicle,9040,Saturday
2013-10-25,1.0,69063574,False Pretenses/Swindle/Confidence Game,9040,Friday
2013-10-08,10.0,69062685,Theft From Building,9040,Tuesday
2013-11-23,7.0,69063607,Destruction/Damage/Vandalism of Property,9040,Saturday
2013-04-18,12.0,69059021,Destruction/Damage/Vandalism of Property,9040,Thursday
2013-06-24,17.0,69060802,Theft From Building,9040,Monday
2013-07-05,12.0,69060782,All Other Larceny,9040,Friday
2013-08-19,14.0,69061709,Theft From Building,9040,Monday
2013-09-17,15.0,69062599,All Other Larceny,9040,Tuesday
2013-10-22,16.0,69063513,Destruction/Damage/Vandalism of Property,9040,Tuesday
2013-10-06,10.0,69062675,Theft From Building,9040,Sunday
2013-10-10,23.0,69062696,Drug/Narcotic Violations,9040,Thursday
2013-02-26,11.0,69057220,False Pretenses/Swindle/Confidence Game,9040,Tuesday
2013-04-29,15.0,69059067,Theft From Building,9040,Monday
2013-07-15,14.0,69060811,Simple Assault,9040,Monday
2013-07-29,12.0,69060859,Wire Fraud,9040,Monday
2013-08-29,16.0,69061736,Theft From Building,9040,Thursday
2013-08-08,15.0,69060894,All Other Larceny,9040,Thursday
2013-11-30,13.0,69064409,Destruction/Damage/Vandalism of Property,9040,Saturday
2013-01-01,0.0,69059001,Destruction/Damage/Vandalism of Property,9040,Tuesday
2013-05-18,16.0,69059897,Theft From Building,9040,Saturday
2013-06-09,17.0,69059941,Destruction/Damage/Vandalism of Property,9040,Sunday
2013-07-24,8.0,69060837,False Pretenses/Swindle/Confidence Game,9040,Wednesday
2013-08-23,11.0,69061723,Theft From Building,9040,Friday
2013-09-11,11.0,69061795,Theft From Building,9040,Wednesday
2013-10-10,13.0,69062692,Theft From Building,9040,Thursday
2013-11-09,12.0,69063572,Theft From Building,9040,Saturday
2013-12-15,9.0,69064487,Theft From Building,9040,Sunday
2013-01-09,21.0,69056262,Destruction/Damage/Vandalism of Property,9040,Wednesday
2013-04-06,13.0,69058162,Drug/Narcotic Violations,9040,Saturday
2013-04-06,14.0,69058163,Drug/Narcotic Violations,9040,Saturday
2013-06-10,0.0,69062595,All Other Larceny,9040,Monday
2013-08-09,17.0,69061683,Theft From Building,9040,Friday
2013-08-27,2.0,69061728,Drug/Narcotic Violations,9040,Tuesday
2013-10-10,7.0,69062698,Theft From Building,9040,Thursday
2013-01-15,11.0,69056285,Theft From Building,9040,Tuesday
2013-04-03,18.0,69058146,Drug/Narcotic Violations,9040,Wednesday
2013-04-13,0.0,69059002,Motor Vehicle Theft,9040,Saturday
2013-04-22,21.0,69059041,All Other Larceny,9040,Monday
2013-05-06,14.0,69059871,All Other Larceny,9040,Monday
2013-06-16,23.0,69059954,Drug/Narcotic Violations,9040,Sunday
2013-08-10,8.0,69061686,Destruction/Damage/Vandalism of Property,9040,Saturday
2013-09-13,22.0,69061800,Theft From Building,9040,Friday
2013-09-29,4.0,69062646,Theft From Coin-Operated Machine or Device,9040,Sunday
2013-10-16,23.0,69063496,Drug/Narcotic Violations,9040,Wednesday
2013-12-12,15.0,69064449,Theft From Building,9040,Thursday
2013-01-18,19.0,69056299,Theft From Building,9040,Friday
2013-02-27,7.0,69059878,False Pretenses/Swindle/Confidence Game,9040,Wednesday
2013-03-18,1.0,69058081,Destruction/Damage/Vandalism of Property,9040,Monday
2013-04-11,12.0,69058986,Theft From Building,9040,Thursday
2013-05-06,11.0,69059880,Sexual Assault With An Object,9040,Monday
2013-07-03,15.0,69060793,Theft From Building,9040,Wednesday
2013-07-03,15.0,69060793,Destruction/Damage/Vandalism of Property,9040,Wednesday
2013-09-07,17.0,69061783,All Other Larceny,9040,Saturday
2013-11-06,21.0,69063559,Theft From Building,9040,Wednesday
2013-01-21,8.0,69056315,Theft From Building,9040,Monday
2013-01-29,0.0,69056335,Simple Assault,9040,Tuesday
2013-03-14,16.0,69058067,Theft From Building,9040,Thursday
2013-03-18,19.0,69058084,Theft From Building,9040,Monday
2013-05-31,17.0,69059934,Destruction/Damage/Vandalism of Property,9040,Friday
2013-07-19,10.0,69060821,Theft From Motor Vehicle,9040,Friday
2013-07-26,3.0,69060850,Robbery,9040,Friday
2013-11-09,2.0,69063579,Theft From Building,9040,Saturday
2013-11-27,16.0,69063625,Theft From Building,9040,Wednesday
2013-01-21,10.0,69056333,All Other Larceny,9040,Monday
2013-03-05,15.0,69058037,Simple Assault,9040,Tuesday
2013-03-15,22.0,69058072,Theft From Building,9040,Friday
2013-04-02,19.0,69058143,Theft From Building,9040,Tuesday
2013-04-03,22.0,69058148,Destruction/Damage/Vandalism of Property,9040,Wednesday
2013-04-17,23.0,69059959,Aggravated Assault,9040,Wednesday
2013-07-10,15.0,69060800,Drug/Narcotic Violations,9040,Wednesday
2013-08-12,11.0,69061693,Theft From Building,9040,Monday
2013-03-03,1.0,69057242,Drug/Narcotic Violations,9040,Sunday
2013-03-23,13.0,69058116,Credit Card/Automated Teller Machine Fraud,9040,Saturday
2013-04-11,21.0,69058990,Theft From Building,9040,Thursday
2013-05-12,16.0,69059887,Simple Assault,9040,Sunday
2013-05-30,5.0,69059929,Theft From Building,9040,Thursday
2013-07-20,16.0,69060842,Burglary/Breaking & Entering,9040,Saturday
2013-07-29,0.0,69060857,Theft From Building,9040,Monday
2013-08-22,15.0,69062596,Theft From Building,9040,Thursday
2013-12-21,21.0,69064472,Drug/Narcotic Violations,9040,Saturday
2013-12-04,1.0,69064420,All Other Larceny,9040,Wednesday
2013-12-04,1.0,69064420,Stolen Property Offenses,9040,Wednesday
2013-12-04,1.0,69064420,Destruction/Damage/Vandalism of Property,9040,Wednesday
2013-02-22,16.0,69057203,Theft From Building,9040,Friday
2013-04-09,16.0,69058975,Theft From Building,9040,Tuesday
2013-04-16,15.0,69059011,Theft From Building,9040,Tuesday
2013-04-18,3.0,69059020,Drug/Narcotic Violations,9040,Thursday
2013-07-01,17.0,69061720,Theft From Building,9040,Monday
2013-07-12,5.0,69060804,All Other Larceny,9040,Friday
2013-10-18,11.0,69063503,Simple Assault,9040,Friday
2013-10-29,9.0,69063534,False Pretenses/Swindle/Confidence Game,9040,Tuesday
2013-11-06,10.0,69063583,Theft From Motor Vehicle,9040,Wednesday
2013-02-12,11.0,69057169,Counterfeiting/Forgery,9040,Tuesday
2013-03-05,13.0,69057248,Theft From Building,9040,Tuesday
2013-06-02,21.0,69059937,All Other Larceny,9040,Sunday
2013-09-17,7.0,69062610,All Other Larceny,9040,Tuesday
2013-11-08,23.0,69063582,Theft From Building,9040,Friday
2013-12-08,9.0,69064437,Theft From Building,9040,Sunday
2013-12-08,9.0,69064437,Credit Card/Automated Teller Machine Fraud,9040,Sunday
2013-01-12,14.0,69056273,Simple Assault,9040,Saturday
2013-04-09,0.0,69058967,Arson,9040,Tuesday
2013-04-20,0.0,69060886,Theft From Building,9040,Saturday
2013-02-02,23.0,69057140,Theft From Building,9040,Saturday
2013-02-02,23.0,69057140,Destruction/Damage/Vandalism of Property,9040,Saturday
2013-03-11,7.0,69058048,Shoplifting,9040,Monday
2013-04-03,17.0,69058972,All Other Larceny,9040,Wednesday
2013-04-20,22.0,69059033,Theft From Building,9040,Saturday
2013-04-21,12.0,69059036,Theft From Building,9040,Sunday
2013-04-25,10.0,69059065,Shoplifting,9040,Thursday
2013-05-02,8.0,69059865,Destruction/Damage/Vandalism of Property,9040,Thursday
2013-05-03,16.0,69059915,Theft From Building,9040,Friday
2013-02-05,16.0,69057144,Drug/Narcotic Violations,9040,Tuesday
2013-04-19,14.0,69059029,Theft From Building,9040,Friday
2013-07-24,20.0,69060841,Simple Assault,9040,Wednesday
2013-08-19,13.0,69061710,Theft From Motor Vehicle,9040,Monday
2013-10-01,0.0,69064496,Drug/Narcotic Violations,9040,Tuesday
2013-02-04,19.0,69057150,Theft From Building,9040,Monday
2013-04-08,21.0,69058966,Destruction/Damage/Vandalism of Property,9040,Monday
2013-07-19,8.0,69060824,Theft From Building,9040,Friday
2013-08-27,17.0,69061730,Theft From Building,9040,Tuesday
2013-08-02,18.0,69060890,Theft From Building,9040,Friday
2013-09-26,21.0,69062639,Theft From Motor Vehicle,9040,Thursday
2013-10-24,12.0,69063518,False Pretenses/Swindle/Confidence Game,9040,Thursday
2013-02-04,0.0,69057180,Destruction/Damage/Vandalism of Property,9040,Monday
2013-02-01,0.0,69057135,Destruction/Damage/Vandalism of Property,9040,Friday
2013-05-03,17.0,69059869,Destruction/Damage/Vandalism of Property,9040,Friday
2013-10-05,17.0,69062689,Theft From Building,9040,Saturday
2013-11-20,3.0,69063595,Drug/Narcotic Violations,9040,Wednesday
2013-12-31,17.0,69064480,Theft From Building,9040,Tuesday
2013-12-06,2.0,69064431,Rape,9040,Friday
2013-04-06,13.0,69058160,Drug/Narcotic Violations,9040,Saturday
2013-07-22,21.0,69060844,Burglary/Breaking & Entering,9040,Monday
2013-01-08,15.0,69056261,Theft From Building,9040,Tuesday
2013-02-03,23.0,69057141,Drug/Narcotic Violations,9040,Sunday
2013-03-13,14.0,69058056,Shoplifting,9040,Wednesday
2013-04-05,19.0,69058157,Theft From Building,9040,Friday
2013-05-03,2.0,69059860,Drug/Narcotic Violations,9040,Friday
2013-06-21,17.0,69059982,Theft From Building,9040,Friday
2013-08-01,13.0,69060869,Theft From Building,9040,Thursday
2013-11-23,10.0,69063608,Theft From Building,9040,Saturday
2013-01-14,12.0,69056280,Theft From Building,9040,Monday
2013-01-26,2.0,69056329,Simple Assault,9040,Saturday
2013-09-08,14.0,69061787,All Other Larceny,9040,Sunday
2013-02-07,23.0,69057152,Theft From Building,9040,Thursday
2013-03-09,2.0,69058040,Drug/Narcotic Violations,9040,Saturday
2013-03-24,2.0,69058100,Theft From Coin-Operated Machine or Device,9040,Sunday
2013-02-24,20.0,69057218,All Other Larceny,9040,Sunday
2013-03-23,5.0,69058099,Destruction/Damage/Vandalism of Property,9040,Saturday
2013-03-24,23.0,69058106,Simple Assault,9040,Sunday
2013-04-18,16.0,69059023,Theft From Building,9040,Thursday
2013-04-18,16.0,69059023,Drug/Narcotic Violations,9040,Thursday
2013-05-29,19.0,69059925,Theft From Building,9040,Wednesday
2013-08-14,14.0,69061700,All Other Larceny,9040,Wednesday
2013-09-28,18.0,69062644,Theft From Building,9040,Saturday
2013-10-05,15.0,69062679,All Other Larceny,9040,Saturday
2013-01-10,21.0,69056265,Destruction/Damage/Vandalism of Property,9040,Thursday
2013-01-10,20.0,69056268,Drug/Narcotic Violations,9040,Thursday
2013-02-26,16.0,69057223,Theft From Building,9040,Tuesday
2013-02-25,8.0,69059050,Theft From Building,9040,Monday
2013-03-10,15.0,69058153,Credit Card/Automated Teller Machine Fraud,9040,Sunday
2013-04-28,18.0,69059069,Burglary/Breaking & Entering,9040,Sunday
2013-05-22,14.0,69059906,Theft From Building,9040,Wednesday
2013-07-01,6.0,69059988,Destruction/Damage/Vandalism of Property,9040,Monday
2013-07-17,2.0,69060839,Rape,9040,Wednesday
2013-10-05,8.0,69062677,Theft From Building,9040,Saturday
2013-02-25,16.0,69057237,Theft From Building,9040,Monday
2013-04-08,13.0,69058964,Intimidation,9040,Monday
2013-05-06,13.0,69059868,Destruction/Damage/Vandalism of Property,9040,Monday
2013-06-05,15.0,69059939,Simple Assault,9040,Wednesday
2013-08-09,17.0,69061690,Destruction/Damage/Vandalism of Property,9040,Friday
2013-08-08,10.0,69060892,Theft From Building,9040,Thursday
2013-09-19,16.0,69062616,All Other Larceny,9040,Thursday
2013-02-13,16.0,69057171,Embezzlement,9040,Wednesday
2013-03-25,7.0,69058111,Theft From Building,9040,Monday
2013-04-05,12.0,69059018,All Other Larceny,9040,Friday
2013-05-02,14.0,69059877,Theft From Building,9040,Thursday
2013-06-13,16.0,69059962,Theft From Building,9040,Thursday
2013-07-01,5.0,69060771,Theft From Building,9040,Monday
2013-08-08,23.0,69060893,Drug/Narcotic Violations,9040,Thursday
2013-10-27,10.0,69063527,Simple Assault,9040,Sunday
2013-11-21,11.0,69063598,Theft From Building,9040,Thursday
2013-01-24,17.0,69056324,Simple Assault,9040,Thursday
2013-03-21,12.0,69058090,Theft From Building,9040,Thursday
2013-05-19,16.0,69059930,Theft From Building,9040,Sunday
2013-07-17,16.0,69060822,Theft From Building,9040,Wednesday
2013-09-05,13.0,69061764,All Other Larceny,9040,Thursday
2013-09-17,20.0,69062597,Intimidation,9040,Tuesday
2013-10-18,15.0,69063504,Theft From Building,9040,Friday
2013-12-14,15.0,69064486,Theft From Building,9040,Saturday
2013-08-04,22.0,69060876,All Other Larceny,9040,Sunday
2013-08-05,9.0,69060877,False Pretenses/Swindle/Confidence Game,9040,Monday
2013-08-05,9.0,69060877,Destruction/Damage/Vandalism of Property,9040,Monday
2013-10-17,16.0,69063500,Theft From Building,9040,Thursday
2013-11-15,22.0,69063585,Drug/Narcotic Violations,9040,Friday
2013-12-06,12.0,69064430,Drug/Narcotic Violations,9040,Friday
2013-04-16,9.0,69059009,Simple Assault,9040,Tuesday
2013-04-16,9.0,69059009,Theft From Building,9040,Tuesday
2013-06-08,7.0,69060818,Theft From Building,9040,Saturday
2013-07-12,19.0,69060807,Theft From Building,9040,Friday
2013-07-12,19.0,69060807,Stolen Property Offenses,9040,Friday
2013-08-07,14.0,69060887,Theft From Building,9040,Wednesday
2013-09-21,3.0,69062619,Drug/Narcotic Violations,9040,Saturday
2013-10-31,10.0,69063541,Theft From Motor Vehicle,9040,Thursday
2013-11-19,15.0,69063593,Drug/Narcotic Violations,9040,Tuesday
2013-12-16,14.0,69064457,Theft From Building,9040,Monday
2013-12-01,8.0,69064502,Theft From Building,9040,Sunday
2013-01-31,18.0,69057143,Theft From Building,9040,Thursday
2013-01-13,0.0,69056277,Rape,9040,Sunday
2013-01-18,1.0,69056297,Simple Assault,9040,Friday
2013-01-18,1.0,69056297,Destruction/Damage/Vandalism of Property,9040,Friday
2013-03-18,19.0,69059014,Theft From Building,9040,Monday
2013-06-17,12.0,69059956,Intimidation,9040,Monday
2013-06-23,8.0,69059974,All Other Larceny,9040,Sunday
2013-07-10,16.0,69060809,All Other Larceny,9040,Wednesday
2013-10-03,16.0,69062669,Theft From Building,9040,Thursday
2013-11-03,18.0,69063599,Theft From Building,9040,Sunday
2013-04-01,7.0,69058136,Theft From Building,9040,Monday
2013-04-02,19.0,69058142,Drug/Narcotic Violations,9040,Tuesday
2013-04-04,14.0,69058150,Theft From Building,9040,Thursday
2013-05-08,11.0,69059881,Theft From Coin-Operated Machine or Device,9040,Wednesday
2013-08-14,13.0,69061699,All Other Larceny,9040,Wednesday
2013-09-13,16.0,69062592,Destruction/Damage/Vandalism of Property,9040,Friday
2013-11-29,22.0,69064407,Drug/Narcotic Violations,9040,Friday
2013-02-23,2.0,69057208,Destruction/Damage/Vandalism of Property,9040,Saturday
2013-03-03,10.0,69057243,Simple Assault,9040,Sunday
2013-03-05,13.0,69057249,Theft From Building,9040,Tuesday
2013-03-25,15.0,69058110,Theft From Building,9040,Monday
2013-04-10,13.0,69058978,Theft From Building,9040,Wednesday
2013-10-16,11.0,69063497,Theft From Building,9040,Wednesday
2013-01-20,19.0,69056316,Destruction/Damage/Vandalism of Property,9040,Sunday
2013-08-08,11.0,69060895,All Other Larceny,9040,Thursday
2013-10-22,15.0,69063515,Theft From Building,9040,Tuesday
2013-11-30,15.0,69064410,Simple Assault,9040,Saturday
2013-12-13,2.0,69064453,Theft From Building,9040,Friday
2013-08-02,10.0,69060871,All Other Larceny,9040,Friday
2013-02-15,10.0,69057177,Intimidation,9040,Friday
